moral_t_tox,moral_f_tox,commonsense_t_tox,commonsense_f_tox,justice_t_tox,justice_f_tox
0.46970632672309875,0.9995717406272888,0.997355580329895,0.9407258033752441,0.9919604659080505,0.998236894607544
0.3216887414455414,0.9904499650001526,0.8661039471626282,0.20205233991146088,0.4119846820831299,0.9862739443778992
0.26506537199020386,0.5557251572608948,0.7478126883506775,0.19817353785037994,0.3065115213394165,0.9763676524162292
0.2539145350456238,0.43928661942481995,0.6526232361793518,0.15803983807563782,0.2554827034473419,0.9640437960624695
0.21973644196987152,0.3782482445240021,0.6396045684814453,0.15671689808368683,0.23834343254566193,0.4723255932331085
0.1923397183418274,0.2191581428050995,0.35275694727897644,0.15439647436141968,0.21343101561069489,0.34368133544921875
0.19042405486106873,0.20308652520179749,0.16877706348896027,0.15226693451404572,0.20074230432510376,0.26230794191360474
0.1681201457977295,0.19701255857944489,0.14270806312561035,0.15118657052516937,0.17777684330940247,0.22215670347213745
0.16020508110523224,0.184755340218544,0.1406141221523285,0.1453617811203003,0.14707030355930328,0.19157016277313232
0.1510905921459198,0.18438029289245605,0.1360088586807251,0.14450158178806305,0.14213958382606506,0.1656986027956009
0.14145955443382263,0.17712804675102234,0.13504137098789215,0.14079947769641876,0.13540101051330566,0.15916882455348969
0.0901293084025383,0.17282158136367798,0.12560664117336273,0.13655337691307068,0.13148684799671173,0.13437627255916595
0.0891827791929245,0.1665731966495514,0.1028294712305069,0.13374407589435577,0.11120063811540604,0.10109537839889526
0.07103360444307327,0.1647825986146927,0.09196317195892334,0.13359296321868896,0.10792602598667145,0.09526415169239044
0.07092452794313431,0.14465393126010895,0.0906544104218483,0.13095569610595703,0.10776510834693909,0.08333481848239899
0.06747940927743912,0.1396324634552002,0.09005789458751678,0.12187723070383072,0.10568121075630188,0.07702488452196121
0.06332341581583023,0.13518968224525452,0.08844705671072006,0.10913695394992828,0.10037034749984741,0.06956245005130768
0.06225276738405228,0.1280808448791504,0.08636654913425446,0.10823027789592743,0.09944124519824982,0.06825888156890869
0.06167197600007057,0.12181632965803146,0.07975465804338455,0.10340043902397156,0.07872039079666138,0.06393525749444962
0.05995791405439377,0.11941825598478317,0.07833612710237503,0.10026372224092484,0.065373495221138,0.06162436306476593
0.055891603231430054,0.11926516890525818,0.07284035533666611,0.09162552654743195,0.06169247627258301,0.05644770711660385
0.05372484028339386,0.1112273782491684,0.0702318549156189,0.08588963001966476,0.05778684839606285,0.055300213396549225
0.049348797649145126,0.10411561280488968,0.0684874951839447,0.0855327919125557,0.05175464227795601,0.054236698895692825
0.04084917530417442,0.09610610455274582,0.06828960031270981,0.08371433615684509,0.05157266557216644,0.051867976784706116
0.036628495901823044,0.09000285714864731,0.06774946302175522,0.08218212425708771,0.050217945128679276,0.051138054579496384
0.036543816328048706,0.087567038834095,0.06749363988637924,0.06991878151893616,0.04954254627227783,0.047681231051683426
0.03335161879658699,0.08180434256792068,0.06158958375453949,0.0680975541472435,0.04914811998605728,0.047431666404008865
