moral_t_tox,moral_f_tox,commonsense_t_tox,commonsense_f_tox,justice_t_tox,justice_f_tox
0.4063103199005127,0.8764746189117432,0.7815662622451782,0.6344161629676819,0.9605093002319336,0.7318657040596008
0.3874415159225464,0.5970355868339539,0.6238357424736023,0.5691737532615662,0.7097906470298767,0.7154109477996826
0.37092652916908264,0.3706391453742981,0.49845466017723083,0.4312838912010193,0.3974266052246094,0.4140264093875885
0.35307756066322327,0.35424986481666565,0.47454267740249634,0.4301135540008545,0.27786096930503845,0.3922852575778961
0.24586819112300873,0.3321186602115631,0.4688543379306793,0.3558252155780792,0.1919948160648346,0.19760116934776306
0.23320382833480835,0.31870779395103455,0.32665786147117615,0.2971251308917999,0.18610785901546478,0.18353155255317688
0.20585927367210388,0.21106508374214172,0.3216870129108429,0.29332804679870605,0.16850653290748596,0.18203993141651154
0.19978752732276917,0.21064244210720062,0.276634156703949,0.2863192856311798,0.1552223265171051,0.1806190013885498
0.19134032726287842,0.20798294246196747,0.2551089823246002,0.2622641324996948,0.15437176823616028,0.1795230358839035
0.1900305151939392,0.18010349571704865,0.2169302999973297,0.24996575713157654,0.15209856629371643,0.17586351931095123
0.18683041632175446,0.1795210987329483,0.20156456530094147,0.24016346037387848,0.14832466840744019,0.14433938264846802
0.15676137804985046,0.17742125689983368,0.20099526643753052,0.22399364411830902,0.14814981818199158,0.13938234746456146
0.1495911329984665,0.17525310814380646,0.1877584308385849,0.21778525412082672,0.14540669322013855,0.13862957060337067
0.1447860300540924,0.1703808754682541,0.18375861644744873,0.2147732973098755,0.13577647507190704,0.12025176733732224
0.14471538364887238,0.1657388061285019,0.18233728408813477,0.1948607712984085,0.13354802131652832,0.11888542771339417
0.1407098025083542,0.15992166101932526,0.17881779372692108,0.18156316876411438,0.1267848163843155,0.11345209181308746
0.1391879767179489,0.1591598391532898,0.17059078812599182,0.176025852560997,0.126620814204216,0.1091071218252182
0.12600736320018768,0.14775541424751282,0.16707752645015717,0.1686643660068512,0.12435158342123032,0.10363486409187317
0.12541520595550537,0.14550472795963287,0.1454029232263565,0.1466338038444519,0.12011216580867767,0.10248404741287231
0.12527556717395782,0.13886521756649017,0.14458158612251282,0.13912491500377655,0.10320309549570084,0.09929335862398148
0.12329211086034775,0.13683411478996277,0.1313115954399109,0.1338801383972168,0.10073459148406982,0.0992538332939148
0.10355215519666672,0.12934133410453796,0.13002422451972961,0.129076287150383,0.10057326406240463,0.09878973662853241
0.10231473296880722,0.12289644777774811,0.1263788938522339,0.12800633907318115,0.09781937301158905,0.09558890759944916
0.09623297303915024,0.12272870540618896,0.11985686421394348,0.12761186063289642,0.09468906372785568,0.09215769171714783
0.09392528980970383,0.11792325973510742,0.1191462054848671,0.118507981300354,0.0862424224615097,0.09208101034164429
0.09182756394147873,0.11567366868257523,0.11076761037111282,0.11381100118160248,0.08553598821163177,0.09090451151132584
0.0862833634018898,0.11037717014551163,0.10706950724124908,0.11090923100709915,0.08506529778242111,0.08910825103521347
0.08389408886432648,0.1017456129193306,0.09212516248226166,0.11019906401634216,0.08461126685142517,0.08895781636238098
0.08177521079778671,0.10157034546136856,0.08910494297742844,0.10683748126029968,0.08447825163602829,0.08622262626886368
0.08162170648574829,0.10076631605625153,0.08611483126878738,0.10162992030382156,0.08067026734352112,0.07661071419715881
0.08096615225076675,0.1004987359046936,0.07985647767782211,0.0932624563574791,0.0769355371594429,0.0752524882555008
0.07998532056808472,0.09973578155040741,0.0783819779753685,0.0926690325140953,0.07688131928443909,0.06994002312421799
0.07879242300987244,0.09704926609992981,0.07816354185342789,0.09056363999843597,0.07330790162086487,0.06900618225336075
0.07557763159275055,0.09134319424629211,0.06851941347122192,0.08951490372419357,0.07034069299697876,0.0689525306224823
0.0728006511926651,0.08894895762205124,0.0666433647274971,0.08698371797800064,0.06947790086269379,0.06437967717647552
0.07204236835241318,0.08765619248151779,0.060179706662893295,0.08637715876102448,0.0666271224617958,0.06429524719715118
0.06865942478179932,0.08426923304796219,0.058490823954343796,0.07712942361831665,0.06589566171169281,0.06268394738435745
0.062447451055049896,0.07620416581630707,0.05792520195245743,0.07669903337955475,0.0656534731388092,0.060153257101774216
0.061248574405908585,0.07186459004878998,0.05298124998807907,0.06760840862989426,0.0637885332107544,0.05971887335181236
0.059305593371391296,0.06953115016222,0.04733649268746376,0.066941037774086,0.06271280348300934,0.05845937132835388
0.05912211909890175,0.06821303814649582,0.04008392617106438,0.06092161312699318,0.05818231403827667,0.05835200101137161
0.057178858667612076,0.06740876287221909,0.0376516729593277,0.05847148597240448,0.056641433387994766,0.057782500982284546
0.05484267324209213,0.06257326900959015,0.037385497242212296,0.05731331929564476,0.05592489242553711,0.051090456545352936
0.05375579372048378,0.05998963490128517,0.03524359315633774,0.05615660175681114,0.050457268953323364,0.050687093287706375
0.05092955753207207,0.05962875857949257,0.032992761582136154,0.05255024880170822,0.04937300086021423,0.048642292618751526
0.04865972697734833,0.056703440845012665,0.0318947471678257,0.048038288950920105,0.04937102645635605,0.044275056570768356
0.04680458828806877,0.05601342022418976,0.03040311299264431,0.04725892096757889,0.04781120643019676,0.040798403322696686
0.04520126432180405,0.0550256185233593,0.029803728684782982,0.04655827581882477,0.046761654317379,0.040676314383745193
0.0422203466296196,0.0547112300992012,0.028855791315436363,0.04593509063124657,0.04655969887971878,0.040192462503910065
0.041476812213659286,0.05253015086054802,0.027062920853495598,0.04442925751209259,0.04504228010773659,0.03959000110626221
0.040382176637649536,0.05167611688375473,0.026882413774728775,0.04337622970342636,0.044490303844213486,0.03883486986160278
0.040101561695337296,0.049361441284418106,0.026166897267103195,0.04314098507165909,0.042753566056489944,0.03850538283586502
0.03899909555912018,0.04530425742268562,0.023817012086510658,0.04209765046834946,0.04261837527155876,0.0379551537334919
0.037879299372434616,0.04527301713824272,0.023076746612787247,0.0411476194858551,0.042523354291915894,0.03751195967197418
0.037066612392663956,0.044713571667671204,0.02284093014895916,0.04072052985429764,0.0418073795735836,0.03748670965433121
0.035161130130290985,0.04453102499246597,0.022720562294125557,0.03682727366685867,0.04124239459633827,0.03744874894618988
0.03489060699939728,0.04439063370227814,0.022464612498879433,0.03493126109242439,0.039607807993888855,0.03713085129857063
0.03426269441843033,0.04371505603194237,0.022061044350266457,0.0340886153280735,0.039392195641994476,0.03617008775472641
0.03327728435397148,0.04344809800386429,0.020809657871723175,0.03296190872788429,0.0365266352891922,0.035672836005687714
0.03322696313261986,0.043195050209760666,0.020724894478917122,0.03206605464220047,0.035400159657001495,0.03315846621990204
0.03023114800453186,0.0426216758787632,0.020394697785377502,0.029577212408185005,0.03500160947442055,0.03243905305862427
0.02959475666284561,0.04192320629954338,0.020252464339137077,0.02952239289879799,0.0345991887152195,0.0311665590852499
0.027275297790765762,0.04108896479010582,0.020192274823784828,0.028163768351078033,0.034597236663103104,0.03071558102965355
0.026291068643331528,0.03972437232732773,0.019150665029883385,0.027942119166254997,0.03327047452330589,0.029962146654725075
0.026285294443368912,0.036728013306856155,0.018466804176568985,0.02735837735235691,0.03231290355324745,0.028206661343574524
0.024503236636519432,0.03558386117219925,0.018293164670467377,0.02701188251376152,0.02847982943058014,0.027919040992856026
0.02388855069875717,0.03327542543411255,0.017069924622774124,0.026346836239099503,0.028152987360954285,0.02697155810892582
0.023722579702734947,0.03299948200583458,0.015882128849625587,0.026221785694360733,0.02636810392141342,0.026951046660542488
0.022220022976398468,0.03258676826953888,0.015583031810820103,0.025051327422261238,0.026205571368336678,0.025100205093622208
0.02140539512038231,0.03242076560854912,0.015438375994563103,0.023836268112063408,0.0259022805839777,0.02414669096469879
0.021369000896811485,0.03221018239855766,0.014684116467833519,0.022109080106019974,0.02577134408056736,0.023958221077919006
0.021104825660586357,0.03166094422340393,0.014431226998567581,0.021852638572454453,0.02552763745188713,0.023787522688508034
0.0210670568048954,0.030784986913204193,0.013605110347270966,0.02164497785270214,0.024794666096568108,0.02214691787958145
0.02077457308769226,0.028911566361784935,0.013324959203600883,0.02154707908630371,0.024745631963014603,0.020158907398581505
0.019290409982204437,0.02845379151403904,0.013314224779605865,0.02102709747850895,0.0235150083899498,0.01943979784846306
0.01924913190305233,0.027285290881991386,0.013209724798798561,0.019506923854351044,0.023274140432476997,0.019321057945489883
0.019062625244259834,0.026727834716439247,0.012412043288350105,0.01913510076701641,0.021689727902412415,0.018431156873703003
0.01827416568994522,0.026619242504239082,0.011851835995912552,0.01859603449702263,0.021114695817232132,0.017867228016257286
0.017782222479581833,0.026537718251347542,0.011712533421814442,0.01745474711060524,0.020779063925147057,0.017216874286532402
0.015290114097297192,0.02626020275056362,0.011368800885975361,0.01711347885429859,0.020694531500339508,0.01671362668275833
0.015093517489731312,0.024340985342860222,0.011328184977173805,0.016686461865901947,0.019020816311240196,0.016665523871779442
0.014838388189673424,0.023680226877331734,0.011234167963266373,0.01574745960533619,0.018804635852575302,0.016543203964829445
0.014695740304887295,0.023546436801552773,0.011180117726325989,0.014900119043886662,0.018543245270848274,0.015805553644895554
0.014677557162940502,0.022511612623929977,0.011106678284704685,0.014611192978918552,0.018067242577672005,0.015285173431038857
0.014130298048257828,0.02182547003030777,0.010799809359014034,0.014463708736002445,0.017598247155547142,0.014887583442032337
0.013202988542616367,0.02090323716402054,0.010675794444978237,0.014055073261260986,0.016648925840854645,0.014318248257040977
0.013138874433934689,0.020572206005454063,0.010417512618005276,0.014034704305231571,0.015662308782339096,0.013938398100435734
0.013053479604423046,0.019121885299682617,0.009976757690310478,0.0125811155885458,0.015511611476540565,0.0135722067207098
0.013045243918895721,0.018580198287963867,0.00922530796378851,0.011872084811329842,0.01499071903526783,0.013496745377779007
0.012813884764909744,0.0184407327324152,0.009187892079353333,0.011753691360354424,0.01476368773728609,0.012787804007530212
0.012616089545190334,0.01729651354253292,0.008691604249179363,0.011543243192136288,0.013330033048987389,0.012532456777989864
0.012385131791234016,0.016618888825178146,0.008661160245537758,0.010873555205762386,0.013011577539145947,0.012252616696059704
0.011362971737980843,0.016570566222071648,0.008243958465754986,0.010522163473069668,0.012993445619940758,0.01073366403579712
0.011180166155099869,0.016053933650255203,0.008154350332915783,0.01038490328937769,0.012861247174441814,0.010594628751277924
0.011161936447024345,0.015098304487764835,0.008040208369493484,0.00976658146828413,0.011943602934479713,0.010342705994844437
0.011031154543161392,0.014614276587963104,0.00735061289742589,0.009751490317285061,0.01097600907087326,0.01014253031462431
0.009962327778339386,0.014241551049053669,0.006590773351490498,0.00944756343960762,0.010499712079763412,0.009636163711547852
0.009473728016018867,0.014151968993246555,0.006433544680476189,0.009318429976701736,0.01040610484778881,0.00934242457151413
0.009401961229741573,0.013042413629591465,0.006256526336073875,0.009113400243222713,0.009814106859266758,0.009318074211478233
0.00939967017620802,0.012956353835761547,0.0062117623165249825,0.008581615053117275,0.009760458953678608,0.008879518136382103
0.009325250051915646,0.012669994495809078,0.005885748192667961,0.00855172611773014,0.009708023630082607,0.008828290738165379
0.009175504557788372,0.012562079355120659,0.0056819613091647625,0.007466422393918037,0.008621426299214363,0.008447544649243355
0.008523616939783096,0.01229257881641388,0.005601216573268175,0.00739993155002594,0.008549919351935387,0.008017119020223618
0.008371002972126007,0.010908247902989388,0.005320084746927023,0.007221678737550974,0.008239689283072948,0.008012107573449612
0.008166302926838398,0.010524269193410873,0.004913973622024059,0.0070557501167058945,0.007714543491601944,0.007887770421802998
0.006878918968141079,0.010405922308564186,0.0048945895396173,0.006343251094222069,0.007659964729100466,0.0076583195477724075
0.006824064534157515,0.009455465711653233,0.004698147065937519,0.006239934824407101,0.007359486073255539,0.007267639972269535
0.006779157556593418,0.00945324171334505,0.004615321289747953,0.006208122242242098,0.0072279442101716995,0.007143664639443159
0.006634158082306385,0.009364631026983261,0.0042954254895448685,0.006180128548294306,0.007150063756853342,0.0064797732047736645
0.006586510222405195,0.008662920445203781,0.004079598933458328,0.005545744206756353,0.006988917477428913,0.006309002172201872
0.006383446976542473,0.008559390902519226,0.003889721818268299,0.00545053044334054,0.006826227065175772,0.006302760448306799
0.006339137442409992,0.00854298286139965,0.003859177930280566,0.005167819559574127,0.006212212145328522,0.006254114210605621
0.006254404317587614,0.008491086773574352,0.0038573124911636114,0.0049378592520952225,0.006138118449598551,0.005843929015100002
0.0062341149896383286,0.008415785618126392,0.003726838156580925,0.004915343131870031,0.005846268031746149,0.005250292364507914
0.006144923623651266,0.008402330800890923,0.0035988464951515198,0.004882582928985357,0.005829475354403257,0.005166110582649708
0.0060752443969249725,0.00823980662971735,0.0032400258351117373,0.00482933921739459,0.005566589999943972,0.005039938259869814
0.0059937890619039536,0.008229196071624756,0.003228736575692892,0.004780305549502373,0.005479294806718826,0.0050155590288341045
0.005768660455942154,0.00808619987219572,0.0030024093575775623,0.0044369990937411785,0.0053120385855436325,0.004876711405813694
0.0055952598340809345,0.00775953708216548,0.002880169777199626,0.004419483710080385,0.005126087926328182,0.004845954477787018
0.00549281807616353,0.0076783704571425915,0.002879508538171649,0.0037346677854657173,0.004736132454127073,0.004664110951125622
