moral_t_tox,moral_f_tox,commonsense_t_tox,commonsense_f_tox,justice_t_tox,justice_f_tox
0.004005055408924818,0.006785132456570864,0.01755622774362564,0.01702457293868065,0.01733204908668995,0.011172624304890633
0.0038395116571336985,0.006651406642049551,0.017113778740167618,0.016824956983327866,0.01658136397600174,0.010696270503103733
0.0036477406974881887,0.006207383703440428,0.016722267493605614,0.016473954543471336,0.01584991253912449,0.010590961202979088
0.002935064723715186,0.00611375505104661,0.01655740849673748,0.01595136523246765,0.015008789487183094,0.010523284785449505
0.0028004273772239685,0.005961487535387278,0.016240127384662628,0.014337568543851376,0.014640158973634243,0.010450327768921852
0.0027515850961208344,0.005768425762653351,0.015012172982096672,0.013613930903375149,0.01431328896433115,0.01024960819631815
0.0026447742711752653,0.005553433205932379,0.014997520484030247,0.013579459860920906,0.013737021945416927,0.01001462060958147
0.0025137148331850767,0.005197715014219284,0.014928563497960567,0.012957120314240456,0.01336543820798397,0.009391441941261292
0.002511152997612953,0.005168272648006678,0.01477150060236454,0.011815468780696392,0.0124149015173316,0.009250533767044544
0.002405351959168911,0.004876784980297089,0.014704512432217598,0.011590946465730667,0.012198906391859055,0.00907543208450079
0.0023310405667871237,0.004387522116303444,0.014239603653550148,0.010720026679337025,0.011653201654553413,0.00870551448315382
0.0022555477917194366,0.004290045239031315,0.013110852800309658,0.010589427314698696,0.011310062371194363,0.008433951064944267
0.0018306394340470433,0.004288340453058481,0.013056594878435135,0.010459832847118378,0.011181962676346302,0.007965045981109142
0.0015835282392799854,0.004067849833518267,0.012697456404566765,0.010454757139086723,0.011093080043792725,0.0079629672691226
0.0015683411620557308,0.004035336431115866,0.01267494261264801,0.01034465990960598,0.01088798139244318,0.007942200638353825
0.0015486667398363352,0.0038985649589449167,0.0121886832639575,0.010134831070899963,0.010323884896934032,0.007864690385758877
0.00151866115629673,0.0037795372772961855,0.011885326355695724,0.009902325458824635,0.010225971229374409,0.007829815149307251
0.0015051134396344423,0.003726407652720809,0.011396246962249279,0.00987128634005785,0.010032258927822113,0.0077929142862558365
0.0014973781071603298,0.003670902457088232,0.010828985832631588,0.009791686199605465,0.009603731334209442,0.007785467430949211
0.0014261817559599876,0.0036465791054069996,0.010762074962258339,0.009458539076149464,0.009160186164081097,0.007387413643300533
0.001419557724148035,0.003500022692605853,0.009542925283312798,0.008207030594348907,0.009050767868757248,0.007325444370508194
0.001345346332527697,0.0034747812896966934,0.009499602019786835,0.007339285686612129,0.008480718359351158,0.007171284407377243
0.001291528227739036,0.0031258584931492805,0.00946848839521408,0.007111328653991222,0.008352222852408886,0.007001696154475212
0.0012794013600796461,0.0031041735783219337,0.008612694218754768,0.006739206612110138,0.0080362968146801,0.006767235230654478
0.001227831351570785,0.002903040498495102,0.008170981891453266,0.006104397587478161,0.008004863746464252,0.006717279087752104
0.0011807699920609593,0.002755990019068122,0.008091667667031288,0.006097360048443079,0.0076244971714913845,0.00638652965426445
0.0010009839897975326,0.0026703302282840014,0.008059567771852016,0.006040303502231836,0.007345917169004679,0.0061752391047775745
0.0009309793822467327,0.0024814289063215256,0.007807263173162937,0.005494032055139542,0.007251543924212456,0.005787548143416643
0.0009290812886320055,0.002113832626491785,0.007463578134775162,0.005402649752795696,0.00718408077955246,0.005443646106868982
0.0009258306818082929,0.0019814784172922373,0.0074116806499660015,0.0049753012135624886,0.006857790052890778,0.005257484503090382
0.000901993247680366,0.0018885154277086258,0.006658392492681742,0.004890415817499161,0.0066846455447375774,0.005126264411956072
0.0008760972414165735,0.0018229871056973934,0.006531466264277697,0.0048649306409060955,0.006417595781385899,0.00507767777889967
0.0008568659541197121,0.0018194762524217367,0.0063819256611168385,0.004507128614932299,0.006307621952146292,0.0049400595016777515
0.0008379399077966809,0.001761903171427548,0.006046688184142113,0.004490805324167013,0.006032444071024656,0.004781267140060663
0.0008180466247722507,0.0016183546977117658,0.005988853517919779,0.004371114075183868,0.006018730346113443,0.004723369609564543
0.0007287799380719662,0.0015579774044454098,0.0058219823986291885,0.0040450794622302055,0.005973848048597574,0.004398055374622345
0.00066077132942155,0.0014107465976849198,0.005770233925431967,0.003893475979566574,0.005860266741365194,0.0041310954838991165
0.0006027757190167904,0.0012590416008606553,0.005762510001659393,0.00376144889742136,0.005795488599687815,0.0038441575597971678
0.0005966175813227892,0.0011238929582759738,0.005695074796676636,0.003612724831327796,0.005612467415630817,0.003781690262258053
0.0005915499641560018,0.0010581027017906308,0.005609610583633184,0.00346890976652503,0.005592817440629005,0.003695462364703417
0.0005725623341277242,0.001053274143487215,0.005187089554965496,0.0034319583792239428,0.005381858441978693,0.003655290463939309
0.0005481645930558443,0.0010440974729135633,0.005074563901871443,0.0033482045400887728,0.0049456036649644375,0.0031351682264357805
0.0005271185073070228,0.0009837066754698753,0.005067647900432348,0.0032024483662098646,0.004165759775787592,0.0031141811050474644
0.0004648094472941011,0.0009255661279894412,0.004490640014410019,0.003200771287083626,0.004113326780498028,0.0030856216326355934
0.00046330108307302,0.0007873767171986401,0.004183598794043064,0.0031811720691621304,0.003927931655198336,0.0030268693808466196
0.0004525342956185341,0.0007096798508428037,0.0038590352050960064,0.003171814139932394,0.003909013234078884,0.00302338320761919
0.0004128224973101169,0.0005959151312708855,0.003764639375731349,0.0027693253941833973,0.003852555062621832,0.0027234035078436136
0.0004097672353964299,0.0005672991392202675,0.0036586644127964973,0.0026071923784911633,0.003801448503509164,0.0026280242018401623
0.00039680380723439157,0.0005155569524504244,0.0035832806024700403,0.0025701660197228193,0.003332732478156686,0.002623104490339756
0.0003844700113404542,0.00046604464296251535,0.003296171547845006,0.002433913294225931,0.0033168301451951265,0.0025088307447731495
0.00034837599378079176,0.00043997837929055095,0.0031950040720403194,0.0023659595753997564,0.003190163755789399,0.002278355648741126
0.0003449857176747173,0.00038190814666450024,0.0031777687836438417,0.0022701467387378216,0.003048920538276434,0.002230124082416296
0.0003268882865086198,0.00033733397140167654,0.003046476049348712,0.002217837143689394,0.002843530150130391,0.002108336193487048
0.0002955521922558546,0.0003117039450444281,0.002945392159745097,0.0021708905696868896,0.002622101688757539,0.0020375261083245277
0.0002946796885225922,0.0002819735382217914,0.00281339674256742,0.0020948073361068964,0.0024794149212539196,0.0018871102947741747
0.0002536952088121325,0.000253656500717625,0.00241218414157629,0.002090234775096178,0.0022825468331575394,0.0018423900473862886
0.00022974512830842286,0.00024818137171678245,0.0022920467890799046,0.0019348659552633762,0.002064191736280918,0.0018150804098695517
0.00022359452850650996,0.00024328968720510602,0.0022780054714530706,0.0019046430243179202,0.0020251653622835875,0.0017509165918454528
0.00021701074729207903,0.00019968724518548697,0.0022746173199266195,0.0018101402092725039,0.001990000018849969,0.0016188216395676136
0.00021404116705525666,0.0001911394647322595,0.002203749492764473,0.0018037965055555105,0.0019898705650120974,0.0016053315484896302
0.00020761467749252915,0.00017217773711308837,0.0022019236348569393,0.0016742413863539696,0.00189589848741889,0.001519345329143107
0.00019840520690195262,0.00014974585792515427,0.0020501562394201756,0.0016599061200395226,0.0018708299612626433,0.0014686930226162076
0.00018878071568906307,0.00013601624232251197,0.002040308667346835,0.0016334808897227049,0.001850239234045148,0.001424144604243338
,,0.0019976079929620028,0.0016180026577785611,0.0015143378404900432,0.0013739223359152675
,,0.0019250408513471484,0.0016053832368925214,0.0014264045748859644,0.0013229507021605968
,,0.0017728818347677588,0.0015819226391613483,0.0014190183719620109,0.0013113775057718158
,,0.001548983040265739,0.001469200011342764,0.0014172443188726902,0.0012657601619139314
,,0.0015007526380941272,0.001354377018287778,0.0013535910984501243,0.0012406649766489863
,,0.001335806562565267,0.0013436831068247557,0.0013233601348474622,0.0011768988333642483
,,0.0013056234456598759,0.0012663949746638536,0.0012980867177248001,0.001159132574684918
,,0.0012121812906116247,0.001181111321784556,0.0012840877752751112,0.001152647309936583
,,0.0011742349015548825,0.0011392127489671111,0.0012613475555554032,0.00113505101762712
,,0.0011162396986037493,0.0010559461079537868,0.0012544505298137665,0.0011235200800001621
,,0.0010575136402621865,0.0010330445365980268,0.001240196987055242,0.001102300826460123
,,0.001047230907715857,0.0009935612324625254,0.0012293673353269696,0.0010237275855615735
,,0.000992660061456263,0.0009539242018945515,0.0011857920326292515,0.0009947646176442504
,,0.0009143971255980432,0.0008702035993337631,0.0011496394872665405,0.0009417525143362582
,,0.0009126972290687263,0.0008636564016342163,0.0011489553144201636,0.0008662863401696086
,,0.0009111649706028402,0.0008236673893406987,0.0011375758331269026,0.0008373280870728195
,,0.0008807119447737932,0.0007725366740487516,0.0011143818264827132,0.0008307982934638858
,,0.0008706224034540355,0.0007677363464608788,0.001082127564586699,0.0008099789847619832
,,0.0008559532579965889,0.0007197348750196397,0.0010033390717580914,0.0007812581025063992
,,0.0008288701646961272,0.000700188335031271,0.00093810074031353,0.0007640629773959517
,,0.0007442005444318056,0.0006791448104195297,0.0009327319567091763,0.000670870125759393
,,0.0007211790652945638,0.0006671586888842285,0.0009275794145651162,0.0006049993680790067
,,0.0006930942763574421,0.0006500348681584001,0.000878889870364219,0.0005293507711030543
,,0.0006929922383278608,0.0006347817834466696,0.0008323661750182509,0.000520578003488481
,,0.0006829023477621377,0.0005776012549176812,0.0008100172271952033,0.0005079839029349387
,,0.0006186650134623051,0.0004853787540923804,0.0007594942580908537,0.0005061373231001198
,,0.0005304637597873807,0.0004661717393901199,0.00067595683503896,0.0005043669370934367
,,0.00047217225073836744,0.00046257430221885443,0.0005744770169258118,0.0004800969618372619
,,0.0004714385431725532,0.0004204911820124835,0.0004774971166625619,0.00047982545220293105
,,0.00045642253826372325,0.00041118389344774187,0.0004651529889088124,0.0004744491307064891
,,0.00042391501483507454,0.0003652489394880831,0.0004503405070863664,0.00044159521348774433
,,0.00041537772631272674,0.0003630652790889144,0.0004189445753581822,0.0003388472832739353
,,0.0003792325151152909,0.0003474938275758177,0.00041579571552574635,0.00029958406230434775
,,0.00033385027199983597,0.00034179160138592124,0.0003835964889731258,0.00028313492657616735
,,0.0003332022170070559,0.00031417817808687687,0.00037009414518252015,0.00027970332303084433
,,0.00030227116076275706,0.0002936725504696369,0.00034561907523311675,0.00026540152612142265
,,0.00026375585002824664,0.0002889979805331677,0.0003260392404627055,0.0002644157793838531
,,0.00025755565729923546,0.00025094905868172646,0.00031859404407441616,0.0002555781975388527
,,0.0002453079796396196,0.0002483082062099129,0.0003034452092833817,0.00022106475080363452
,,0.00020150923228356987,0.00020621356088668108,0.00022741708380635828,0.000208217155886814
,,0.0001841201155912131,0.0001888186961878091,0.00018003469449467957,0.00019558423082344234
,,0.00016397830040659755,0.00016625916759949178,0.00015264542889781296,0.00018463768356014043
,,0.00015675171744078398,0.00016567471902817488,0.0001513822062406689,0.00018431455828249454
,,0.00015168535173870623,0.00016442891501355916,0.0001455859310226515,0.0001825745275709778
,,0.00014485920837614685,0.00015348027227446437,0.00014295816072262824,0.00014960997214075178
,,0.00014257467410061508,0.0001530516310594976,0.0001403109054081142,0.0001453602162655443
,,0.00014134246157482266,0.00015215948224067688,0.0001401473709847778,0.00014453896437771618
,,0.00014101869601290673,0.0001412796846125275,0.000139281022711657,0.0001441784406779334
,,0.00013880847836844623,0.00013787925126962364,0.00013785572082269937,0.00014310871483758092
,,0.00013827504881192,0.0001378682063659653,0.00013778805441688746,0.0001425937080057338
